Item ID,Description,Start date,End date,Series ID,Series,Source
1833961,DUCHESS State School,1955-03-21,1955-03-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833961
1833962,DUCHESS State School,1956-12-04,1956-12-04,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833962
1833963,DUCHESS State School,1957-02-07,1957-02-07,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833963
1833964,DUCHESS State School,1958-05-15,1958-05-15,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833964
1833965,DUCHESS State School,1959-05-18,1959-05-18,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833965
1833966,DUCHESS State School,1960-06-30,1960-06-30,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833966
1833967,DUCHESS State School,1961-10-18,1961-10-18,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833967
1833968,DUCHESS State School,1962-07-08,1962-07-08,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833968
1833969,DUCHESS State School,1963-06-21,1963-06-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833969
1833970,DUCHESS State School,1964-06-23,1964-06-23,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833970
1833971,DUCHESS State School,1965-04-08,1965-04-08,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833971
1833972,DUCHESS State School,1966-01-09,1966-01-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833972
1833973,DUCHESS State School,1967-11-16,1967-11-16,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833973
1833974,DUCHESS State School,1968-12-09,1968-12-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833974
1833975,DUCHESS State School,1969-04-17,1969-04-17,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833975
1833976,DUCHESS State School,1974-07-06,1974-07-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833976
1833977,DUCHESS State School,1976-08-31,1976-08-31,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833977
1833978,DUCHESS State School,1981-07-05,1981-07-05,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833978
1833979,DUTTON RIVER State School,1974-07-15,1974-07-15,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833979
1833980,DUTTON RIVER State School,1976-05-11,1976-05-11,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833980
1833981,EVESHAM State School,1967-10-20,1967-10-20,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833981
1833982,EVESHAM State School,1968-05-30,1968-05-30,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833982
1833983,EVESHAM State School,1969-05-22,1969-05-22,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833983
1833984,EVESHAM State School,1974-01-05,1974-01-05,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833984
1833985,EVESHAM State School,1976-10-28,1976-10-28,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833985
1833986,EVESHAM State School,1984-04-05,1984-04-05,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833986
1833987,EVESHAM State School,1986-04-30,1986-04-30,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833987
1833988,EVESHAM State School,1988-11-21,1988-11-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833988
1833989,EVESHAM State School,1989-08-18,1989-08-18,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833989
1833990,EVESHAM State School,1989-03-10,1989-03-10,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833990
1833991,FARLEIGH State School,1910-11-02,1910-11-02,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833991
1833992,FARLEIGH State School,1911-03-05,1911-03-05,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833992
1833993,FARLEIGH State School,1912-06-06,1912-06-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833993
1833994,FARLEIGH State School,1913-03-14,1913-03-14,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833994
1833995,FARLEIGH State School,1914-03-18,1914-03-18,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833995
1833996,FARLEIGH State School,1915-10-27,1915-10-27,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833996
1833997,FARLEIGH State School,1916-10-19,1916-10-19,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833997
1833998,FARLEIGH State School,1917-11-10,1917-11-10,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833998
1833999,FARLEIGH State School,1918-06-18,1918-06-18,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1833999
1834000,FARLEIGH State School,1919-09-30,1919-09-30,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834000
1834001,FARLEIGH State School,1920-02-25,1920-02-25,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834001
1834002,FARLEIGH State School,1921-09-02,1921-09-02,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834002
1834003,FARLEIGH State School,1922-05-26,1922-05-26,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834003
1834004,FARLEIGH State School,1923-10-29,1923-10-29,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834004
1834005,FARLEIGH State School,1924-03-12,1924-03-12,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834005
1834006,FARLEIGH State School,1926-08-17,1926-08-17,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834006
1834007,FARLEIGH State School,1927-07-21,1927-07-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834007
1834008,FARLEIGH State School,1928-03-09,1928-03-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834008
1834009,FARLEIGH State School,1929-06-26,1929-06-26,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834009
1834010,FARLEIGH State School,1930-12-11,1930-12-11,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834010
1834011,FARLEIGH State School,1931-02-10,1931-02-10,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834011
1834012,FARLEIGH State School,1932-06-21,1932-06-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834012
1834013,FARLEIGH State School,1933-02-08,1933-02-08,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834013
1834014,FARLEIGH State School,1934-11-19,1934-11-19,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834014
1834015,FARLEIGH State School,1935-01-08,1935-01-08,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834015
1834016,FARLEIGH State School,1936-07-14,1936-07-14,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834016
1834017,FARLEIGH State School,1937-11-26,1937-11-26,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834017
1834018,FARLEIGH State School,1938-07-25,1938-07-26,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834018
1834019,FARLEIGH State School,1939-05-29,1939-05-29,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834019
1834020,FARLEIGH State School,1940-11-06,1940-11-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834020
1834021,FARLEIGH State School,1941-06-19,1941-06-19,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834021
1834022,FARLEIGH State School,1942-07-17,1942-07-17,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834022
1834023,FARLEIGH State School,1943-05-14,1943-05-14,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834023
1834024,FARLEIGH State School,1945-09-21,1945-09-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834024
1834025,FARLEIGH State School,1946-06-09,1946-06-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834025
1834026,FARLEIGH State School,1947-03-10,1947-03-10,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834026
1834027,FARLEIGH State School,1948-02-08,1948-02-08,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834027
1834028,FARLEIGH State School,1949-06-15,1949-06-15,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834028
1834029,FARLEIGH State School,1950-06-16,1950-06-16,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834029
1834030,FARLEIGH State School,1951-04-27,1951-04-27,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834030
1834031,FARLEIGH State School,1952-03-12,1952-03-12,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834031
1834032,FARLEIGH State School,1953-05-25,1953-05-25,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834032
1834033,FARLEIGH State School,1954-08-06,1954-08-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834033
1834034,FARLEIGH State School,1956-05-03,1956-05-03,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834034
1834035,FARLEIGH State School,1957-09-18,1957-09-18,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834035
1834036,FARLEIGH State School,1958-05-27,1958-05-27,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834036
1834037,FARLEIGH State School,1959-04-08,1959-04-08,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834037
1834038,FARLEIGH State School,1960-03-17,1960-03-17,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834038
1834039,FARLEIGH State School,1961-07-04,1961-07-04,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834039
1834040,FARLEIGH State School,1962-04-16,1962-04-16,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834040
1834041,FARLEIGH State School,1963-04-24,1963-04-24,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834041
1834042,FARLEIGH State School,1964-10-23,1964-10-23,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834042
1834043,FARLEIGH State School,1965-10-15,1965-10-15,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834043
1834044,FARLEIGH State School,1966-05-31,1966-05-31,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834044
1834045,FARLEIGH State School,1967-01-12,1967-01-12,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834045
1834046,FARLEIGH State School,1968-02-10,1968-02-10,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834046
1834047,FARLEIGH State School,1969-10-21,1969-10-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834047
1834048,FARLEIGH State School,1970-06-16,1970-06-16,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834048
1834049,FEDERAL State School,1910-10-13,1910-10-13,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834049
1834050,FEDERAL State School,1950-08-29,1950-08-29,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834050
1834051,FEDERAL State School,1951-08-29,1951-08-29,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834051
1834052,FEDERAL State School,1952-06-18,1952-06-18,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834052
1834053,FEDERAL State School,1952-02-21,1952-02-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834053
1834054,FEDERAL State School,1953-03-08,1953-03-08,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834054
1834055,FEDERAL State School,1954-05-24,1954-05-24,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834055
1834056,FEDERAL State School,1955-03-31,1955-03-31,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834056
1834057,FEDERAL State School,1956-12-06,1956-12-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834057
1834058,FEDERAL State School,1957-07-11,1957-07-11,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834058
1834059,FEDERAL State School,1958-01-09,1958-01-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834059
1834060,FEDERAL State School,1960-11-02,1960-11-02,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834060
1834061,FEDERAL State School,1960-10-31,1960-10-31,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834061
1834062,FEDERAL State School,1961-02-28,1961-02-28,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834062
1834063,FEDERAL State School,1962-05-11,1962-05-11,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834063
1834064,FEDERAL State School,1963-05-16,1963-05-17,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834064
1834065,FEDERAL State School,1964-03-25,1964-03-26,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834065
1834066,FEDERAL State School,1965-04-28,1965-04-29,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834066
1834067,FEDERAL State School,1966-05-23,1966-05-24,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834067
1834068,FEDERAL State School,1967-06-13,1967-06-14,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834068
1834069,FEDERAL State School,1968-04-26,1968-04-26,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834069
1834070,FEDERAL State School,1969-10-22,1969-10-22,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834070
1834071,FEDERAL State School,1986-08-21,1986-08-25,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834071
1834072,FLAGGY ROCK CREEK State School,1985-10-09,1985-10-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834072
1834073,GUNPOWDER State School,1974-10-14,1974-10-14,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834073
1834074,HAPPY VALLEY INFANTS State School,1969-09-30,1969-02-10,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834074
1834075,HAPPY VALLEY State School,1965-03-09,1965-10-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834075
1834076,HAPPY VALLEY State School,1966-06-15,1966-06-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834076
1834077,HAPPY VALLEY State School,1967-04-04,1967-11-04,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834077
1834078,HAPPY VALLEY State School,1968-11-11,1968-11-14,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834078
1834079,HAPPY VALLEY State School,1969-08-10,1969-10-10,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834079
1834080,HAPPY VALLEY State School,1986-05-26,1986-05-30,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834080
1834081,HEALY INFANTS State School,1976-05-18,1976-05-19,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834081
1834082,HEALY State School,1974-12-06,1974-06-14,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834082
1834083,HEALY State School,1976-07-09,1976-08-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834083
1834084,HEALY State School,1985-08-19,1985-08-23,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834084
1834085,HEALY State School,1988-10-10,1988-10-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834085
1834086,HUGHENDEN State School,1984-06-18,1984-06-20,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834086
1834087,HUGHENDEN State School,1987-06-04,1987-10-04,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834087
1834088,IRONSIDE State School,1877-04-25,1877-04-25,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834088
1834089,IRONSIDE State School,1878-03-19,1878-03-20,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834089
1834090,IRONSIDE State School,1879-09-15,1879-09-17,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834090
1834091,IRONSIDE State School,1880-11-11,1880-11-12,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834091
1834092,IRONSIDE State School,1881-06-08,1881-06-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834092
1834093,IRONSIDE State School,1882-06-28,1882-06-28,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834093
1834094,IRONSIDE State School,1883-07-24,1883-07-24,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834094
1834095,IRONSIDE State School,1884-09-26,1884-09-26,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834095
1834096,IRONSIDE State School,1885-04-16,1885-04-16,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834096
1834097,IRONSIDE State School,1886-04-01,1886-04-01,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834097
1834098,IRONSIDE State School,1887-05-31,1887-05-31,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834098
1834099,IRONSIDE State School,1888-04-10,1888-04-10,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834099
1834100,IRONSIDE State School,1889-04-16,1889-04-16,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834100
1834101,IRONSIDE State School,1889-11-13,1889-11-13,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834101
1834102,IRONSIDE State School,1890-07-28,1890-07-29,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834102
1834103,IRONSIDE State School,1890-10-01,1890-10-01,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834103
1834104,IRONSIDE State School,1891-05-11,1891-05-12,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834104
1834105,IRONSIDE State School,1892-03-04,1892-03-07,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834105
1834106,IRONSIDE State School,1893-05-10,1893-05-11,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834106
1834107,IRONSIDE State School,1894-03-21,1894-03-22,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834107
1834108,IRONSIDE State School,1895-06-20,1895-06-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834108
1834109,IRONSIDE State School,1896-08-05,1896-08-07,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834109
1834110,IRONSIDE State School,1897-03-01,1897-03-03,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834110
1834111,IRONSIDE State School,1898-04-04,1898-04-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834111
1834112,IRONSIDE State School,1899-05-31,1899-06-02,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834112
1834113,IRONSIDE State School,1900-06-21,1900-10-07,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834113
1834114,IRONSIDE State School,1901-06-18,1901-06-20,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834114
1834115,IRONSIDE State School,1902-06-24,1902-07-07,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834115
1834116,IRONSIDE State School,1903-08-27,1903-08-28,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834116
1834117,IRONSIDE State School,1910-07-21,1910-07-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834117
1834118,IRONSIDE State School,1932-05-12,1932-06-12,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834118
1834119,KAJABBI State School,1974-02-07,1974-02-07,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834119
1834120,KALAPA State School,1984-07-18,1984-07-18,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834120
1834121,KEDRON State School,1926-09-11,1926-10-11,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834121
1834122,KEDRON State School,1927-09-13,1927-09-15,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834122
1834123,KEDRON State School,1928-03-09,1928-05-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834123
1834124,KEDRON State School,1973-02-08,1973-07-08,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834124
1834125,KEDRON State School,1975-09-29,1975-09-30,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834125
1834126,KEDRON State School,1984-08-13,1984-08-17,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834126
1834127,KEDRON State School,1987-11-05,1987-12-05,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834127
1834128,KIEL'S MOUNTAIN State School,1952-03-20,1952-03-20,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834128
1834129,KIEL'S MOUNTAIN State School,1953-06-22,1953-06-22,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834129
1834130,KIEL'S MOUNTAIN State School,1954-03-31,1954-03-31,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834130
1834131,KIEL'S MOUNTAIN State School,1955-02-12,1955-02-12,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834131
1834132,KIEL'S MOUNTAIN State School,1956-10-07,1956-10-07,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834132
1834133,KIEL'S MOUNTAIN State School,1957-09-27,1957-09-27,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834133
1834134,KIEL'S MOUNTAIN State School,1958-06-03,1958-06-03,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834134
1834135,KIEL'S MOUNTAIN State School,1959-02-27,1959-02-27,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834135
1834136,KIEL'S MOUNTAIN State School,1960-04-14,1960-04-14,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=1834136
