School Name, No,Type,Locality,Year,Page,QSA Ref,Item ID,Series ID,Notes,Archivist Notes,Index Name,Description,Item ID Source,
Calliope Diggings,165,State School,Rockhampton,1874,127,EDU/N3,2545,10782,possibly Calliope River School,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Calliope River,165,State School,Rockhampton,1875,477,EDU/N5,2547,10782,,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Cardwell,136,State School,Cardwell,1873,281,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Cardwell,136,State School,Cardwell,1874,375,EDU/N3,2545,10782,Cardwell Provisional School,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Cardwell,136,State School,Cardwell,1875,583,EDU/N5,2547,10782,Cardwell Provisional School,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Cattle Creek,210,State School,Toowoomba,1875,291,EDU/N5,2547,10782,,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Cattle Creek,210,State School,Toowoomba,1875,294,EDU/N5,2547,10782,,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Cawarral,135,State School,Rockhampton,1874,164,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Cawarral,135,State School,Rockhampton,1875,511,EDU/N5,2547,10782,,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Cedar Creek,160,State School,Beenleigh,1874,77,EDU/N3,2545,10782,Cedar Creek Provisional School,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Cedar Creek,160,State School,Beenleigh,1875,209,EDU/N5,2547,10782,Cedar Creek Provisional School,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Charleville,185,State School,Charleville,1875,313,EDU/N5,2547,10782,Charleville Provisional School,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Charters Towers,215,State School,Charters Towers,1875,454,EDU/N5,2547,10782,became Charters Towers Boys School then later Charters Towers Central State School,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Chinamans Creek,190,State School,Brisbane,1875,22,EDU/N5,2547,10782,became Albany Creek State School,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Clermont,21,State School,Clermont,1872,98,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Clermont,21,State School,Clermont,1873,291,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Clermont,21,State School,Clermont,1873,315,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Clermont,21,State School,Clermont,1874,117,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Clermont,21,State School,Clermont,1875,521,EDU/N5,2547,10782,,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Cleveland No 1,22,State School,Brisbane,1872,45,EDU/N1,2543,10782,became Cleveland State School,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Cleveland No 1,22,State School,Brisbane,1873,126,EDU/N1,2543,10782,became Cleveland State School,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Cleveland No 1,22,State School,Cleveland,1873,164,EDU/N1,2543,10782,became Cleveland State School,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Cleveland No 1,22,State School,Cleveland,1874,16,EDU/N3,2545,10782,became Cleveland State School,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Cleveland No 1,22,State School,Brisbane,1874,88,EDU/N3,2545,10782,became Cleveland State School,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Cleveland No 2,,State School,Brisbane,1872,45,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Cleveland No 2,,State School,Brisbane,1873,127,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Cleveland No 2,,State School,Brisbane,1873,165,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Cleveland No 2,,State School,Brisbane,1874,17,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Cleveland No 2,,State School,Brisbane,1874,89,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Cleveland No 2,,State School,Brisbane,1875,48,EDU/N5,2547,10782,,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Cleveland Point,,State School,Brisbane,1875,46,EDU/N5,2547,10782,,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Condamine,24,State School,Roma,1872,14,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Condamine,24,State School,Roma,1873,207,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Condamine,24,State School,Roma,1873,230,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Condamine,24,State School,Roma,1873,259,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Condamine,24,State School,Roma,1874,289,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Condamine,24,State School,Roma,1874,343,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Condamine,24,State School,Roma,1875,319,EDU/N5,2547,10782,,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Condamine,24,State School,Roma,1875,403A,EDU/N5,2547,10782,,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
